Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
Analisis Manajemen Risiko Teknologi Informasi Penerapan Pada Document Management System di PT JABAR TELEMATIKA JATEL,9.980413361646446e-83,1.5799904727960556e-85,2.954172966582254e-88,1.5791248269615601e-74,3.0239995330614234e-87,1.1603359398607753e-85,3.880537405643445e-83,2.517390943034945e-79,2.7558799396359253e-83,1.2528368222175001e-79,2.421959408739677e-86,7.2042420001764885e-84,1.2035176715540427e-81,9.89850971367032e-81,5.667369031507892e-81,1.7264284192950605e-80,7.935033107208682e-83,2.4437488116344128e-76,1.4805845579791719e-87,2.526073993692959e-87,2.720065884653003e-87,5.384845279735428e-86,1.074736021994747e-86,2.0777514651469453e-84,3.049898358349888e-87,2.205755554256761e-82,5.767289837034623e-77,5.782320593628547e-85,3.952185829505201e-80,8.837836106447502e-86,5.362109848158039e-86,6.85416419472273e-80,1.1725092487285708e-78,1.5407036282467742e-81,2.623664862289646e-88,2.286005975432255e-87,3.371513931587011e-88,2.2122746147947283e-83
Peranan teknologi informasi dalam peningkatan daya saing usaha kecil menengah,9.633570137607747e-60,9.113435672429467e-65,2.731586450751286e-65,1.0718185213225563e-63,5.970248400487126e-67,1.901803818346143e-63,8.195635135445786e-64,2.3551324868164657e-62,2.0417363565723325e-61,4.060148788407e-61,2.004668462175585e-64,1.4814682176814356e-64,2.183904451753689e-64,4.783501280376836e-64,5.666359135521508e-60,2.265507929195205e-62,5.406903156822697e-64,9.699663505967627e-65,1.1208348186072896e-66,4.7227066078537074e-67,8.889904675798615e-66,2.370937654259639e-64,1.491097315346536e-64,5.685653417381821e-58,9.034452260858829e-66,7.525597106168126e-64,1.500685440039301e-55,3.071552376759917e-60,1.1234229934700642e-61,3.125774273667697e-64,2.6957134750229712e-64,7.181128099316724e-56,3.5768075075774633e-62,4.286767585460425e-62,2.958615003675538e-63,2.317099792699157e-65,4.421830501815554e-64,2.8098061040856033e-63
Penerapan Metode System Development Life Cycle Pada Pembuatan Sistem Informasi Penjualan Produk Batik Kurowo Jakarta,1.813343107844691e-43,2.598165833578093e-41,1.9673437740632374e-41,2.53311966370712e-41,3.454062533529319e-42,1.28106877948781e-42,4.268686163337273e-42,1.6124699011535682e-41,2.7544338541161292e-42,1.5373767138409407e-43,1.817922390387114e-43,2.3556508086182106e-43,6.156976738333734e-43,1.3396709979567445e-43,4.0751632830499e-43,1.8689899901204494e-42,4.150528944263264e-43,1.2414922143805034e-42,5.474111235412167e-44,1.4737479831417974e-43,1.2023580190035541e-43,4.2500088211746776e-43,3.46843218370978e-43,1.7096499138996205e-43,4.4165648630858974e-43,1.4676065925014532e-41,6.561902024866618e-42,8.832295453662854e-42,1.5326037280661234e-41,6.501507226103716e-40,4.670541051721988e-42,2.984576648062824e-39,1.926189538482119e-42,6.237140852952388e-42,6.077738196022546e-44,4.1437099422116335e-45,1.9598328966133987e-43,5.765486774576428e-41
 Analisis Sistem Informasi E-Marketplace Pada Usaha Kecil Menengah UKM Kerajinan Bambu Dusun Brajan,6.957249707541366e-35,9.691036983888168e-37,1.2539216965656113e-37,3.803183467824791e-36,7.627949305387276e-37,2.888669292444781e-36,3.552779863088902e-36,1.2490425956319717e-35,2.1970212735731908e-36,1.2085459202622094e-34,3.4534869724408677e-37,2.059271300675162e-36,3.319212366432799e-36,2.4584413416999412e-36,1.290424024825426e-35,3.054736687837415e-36,4.595162547856308e-36,1.4108448640114985e-36,1.6948205132225141e-37,2.037469434464757e-37,4.210927995242079e-37,1.0370034551230347e-37,1.6876947321301702e-37,8.099727543061035e-36,1.0236299503755955e-37,3.713518315841161e-35,3.348256632270531e-33,7.414526377607835e-34,1.3509367334769707e-35,1.5771217243874198e-36,5.78397842744011e-35,9.283033121307597e-33,1.1466086291745492e-35,1.0975160176834326e-35,2.2238401268981033e-37,3.820725165331118e-37,6.598526464441329e-37,7.156185537352642e-37
SISTEM INFORMASI PENGELOLAAN BISNIS PADA KANTIN PT SAT NUSAPERSADA BATAM,4.388183863267147e-21,1.1300938891274222e-22,3.244050531695647e-23,5.253484794419923e-22,1.7692569478940563e-22,1.7345339703332534e-22,2.6993253817914363e-22,2.8908247461806917e-21,3.715196036806646e-22,2.609612068662367e-20,9.668759946728033e-23,5.892549926010009e-22,4.749508006953068e-22,9.573294327260458e-22,2.4071602665809177e-21,1.3622874789520873e-21,2.691334963392087e-22,2.562902504847812e-22,8.587126443797321e-24,1.1014504502659305e-23,8.156501507467707e-24,7.291062116354397e-24,1.0487306287901915e-22,3.4988738859151275e-23,2.5983991967543115e-23,3.7862597068013867e-20,9.995278489156808e-20,5.427601273572349e-20,1.3686298384771476e-21,5.464458421280847e-22,1.2511049251349449e-21,1.9617010675069368e-20,1.7727846139535097e-21,9.08031330454369e-21,1.6923674699711986e-23,1.0616923840960234e-23,1.6522105767082724e-22,1.992277403638006e-22
… Penerapan Sistem Informasi Akademik Siakad 2013 Menggunakan Model End-User Computing Satisfaction Eucs Di Program Studi Pendidikan Teknik Informatika,2.6433426230019485e-53,3.7094836287247335e-52,2.5209719278277174e-51,5.2749569785885395e-51,1.670326012884117e-54,9.755856540081589e-52,4.0689528958240656e-53,2.6285461773594437e-51,9.782865446991343e-52,2.051829581871058e-50,8.642155261660458e-54,1.8410522449321274e-53,7.549503005687789e-52,5.727955199399139e-51,5.396225485740886e-51,1.3810047542782727e-50,7.67584137476913e-52,3.433821659364299e-52,1.2954048748763857e-53,4.0356239108429054e-55,5.1034128422964795e-55,9.47243230453418e-54,1.4076306707852407e-52,2.8199709401886715e-55,2.2809892790598408e-54,4.824554627235878e-50,5.88863048133022e-44,6.952209170771683e-52,1.2143344023813574e-48,6.751360270709792e-54,7.949934329017809e-54,2.9474769271594443e-49,3.5015322485145578e-53,6.897974835028215e-49,7.242957855933171e-54,2.896043523457149e-54,2.9824514842561404e-50,2.962411306976977e-52
Analisa tingkat kepuasan pengguna dan tingkat kepentingan penerapan sistem informasi djp online dengan kerangka pieces,3.681191459335499e-35,5.3874669741056464e-36,1.603766693106651e-34,4.214222433181519e-36,7.627949305387274e-37,2.772783821809757e-36,5.317312486128676e-35,1.031179510372682e-34,4.541453556852162e-35,4.388747640618581e-37,2.1738983207739557e-35,1.60131270949895e-36,9.475814772948057e-35,8.783772656633938e-36,2.585613253963192e-35,4.7417447093179245e-35,3.682400032409124e-35,4.215729979826881e-37,1.49096037734379e-37,1.173082000412235e-37,3.3664815760831556e-37,2.894928344095691e-36,9.759244392809067e-36,2.167187997397469e-36,5.126783201691802e-37,3.9329565173629755e-35,4.0933305438086694e-32,2.529753624537695e-34,2.2453502671868057e-34,1.7291752206264666e-35,6.543944967185914e-36,1.2319719448476539e-32,3.9868456015503143e-33,1.3698432495789971e-33,2.751973143393567e-36,5.122535522219578e-37,7.708065168472988e-36,3.292758331681763e-37
Pemetaan Sistem Informasi Manajemen Logistik dalam Penanggulangan Bencana Di Indonesia,2.6238319569211065e-29,1.769877069957017e-29,2.0168751439909164e-30,3.4443124084545607e-28,1.1617143498614483e-29,1.7479439017612862e-29,2.01614296366399e-29,3.442975635681911e-27,8.048492563901102e-29,1.027809083068273e-28,5.778489120495367e-30,9.51374014827937e-30,1.7592436361063339e-28,2.4023666527149632e-29,1.0495022610243802e-28,4.655671269144784e-29,1.274115007402759e-28,1.7097882632707187e-29,1.2605717702059666e-30,7.046316369320216e-31,5.519923936259723e-31,4.753158133948171e-31,2.659192395370336e-30,9.247706459391052e-31,1.6308890951961152e-30,1.8816709505308676e-27,2.0239070499157372e-24,7.843069110818956e-27,7.116836602186289e-28,2.159474937444093e-29,8.920889537846517e-30,5.573671702065613e-28,9.820032174777069e-29,2.7455081772300345e-26,8.416421557912715e-31,3.676450619345389e-30,1.379937872366936e-29,2.0408548917717275e-29
Penerapan Sistem Informasi Smart Classroom Berbasis Internet Of Things dengan Raspberry Pi di Jurusan Teknik Informatika Universitas Negeri Surabaya,4.551074857990817e-162,8.032638865545517e-163,5.169977527719711e-163,5.720482457798444e-159,3.4306894557309826e-168,6.0942315599187455e-168,8.247245060236176e-168,2.2829198254613093e-156,2.297371883767881e-160,2.3890989241132255e-153,5.41745837140237e-143,3.3658936828107274e-164,1.0371521442278069e-153,1.5569839126743874e-157,8.970017908111803e-156,2.3698222632655916e-157,1.8769162078886434e-161,9.90628741021067e-163,1.111382413193767e-165,4.367613592062375e-168,8.196950803806321e-171,1.373619897471179e-168,2.2200886813549676e-164,1.2178451196954144e-169,8.892200440718673e-166,1.2556360945524492e-156,1.516321000782434e-141,1.8009387245558747e-160,1.0295345876190582e-151,6.965007300498374e-166,2.0171434179330954e-163,6.572946832915429e-157,1.998280566988255e-164,1.5066650468008575e-148,1.4782965068489742e-165,2.4882787534858517e-160,1.1176511049281229e-156,2.1677050305717498e-160
 Penerapan customer relationship management dengan dukungan teknologi informasi pada po chelsy,5.21547738560867e-29,1.777655980191386e-30,1.688134802702943e-30,2.2618079995037685e-29,4.891591482072872e-31,2.0707668910987543e-29,1.8137209981629508e-30,8.54987011947709e-27,9.260220605573267e-29,7.64439895754138e-29,2.7029603023630978e-30,2.857493268736218e-29,4.7718186352652364e-30,1.4674137190833802e-29,1.6790431069377584e-28,2.843305457473022e-29,1.0473996574735653e-29,1.5126249227321094e-29,3.1626341452415187e-31,4.407629672100694e-31,5.519923936259723e-31,1.0121397726513764e-30,1.668063227619635e-30,4.722660610653371e-30,8.696587150551653e-31,6.587480630218201e-29,3.572973953127537e-26,3.0068994440669305e-29,8.104259747995444e-29,2.672253923582576e-30,1.9528669894289678e-29,1.3331392419314552e-28,2.933773722543347e-25,1.0532082277558384e-28,3.37571597423715e-31,8.936654655727744e-31,1.7641552565145708e-30,3.390621283628423e-29
Penerapan Konsep Customer Relationship Management CRM Berbasis Websitepada Ud Toyoriz Busindo,1.8004805803421443e-26,1.0101576562354458e-26,2.7435323940943274e-27,5.1133511961233054e-26,1.179598555871475e-26,1.8460488845760703e-26,7.144845094029111e-27,1.0309812993361313e-24,4.4976420194484384e-26,1.0779909635613947e-25,1.0578061467306291e-25,8.509664438504966e-27,2.320128507838735e-26,1.2027095746462744e-26,7.336050144258374e-27,3.056588829111174e-26,9.1538174311274e-27,6.200934509923944e-26,2.2677421072476785e-27,6.900124542937441e-27,3.6918350159737016e-27,3.238995229234012e-27,9.218725680352024e-27,4.699862295625178e-27,6.454784777877553e-27,7.260469388196488e-27,9.598108139258032e-26,6.763513021178981e-26,1.3833668227159605e-25,2.787131102039763e-26,2.5250732622884374e-27,1.9031694948093693e-25,4.260137246140727e-19,4.5243726682965744e-26,2.668071062580113e-26,2.143329790785719e-26,3.195233307525066e-26,2.542572625675729e-26
Penerapan Model Customer Relationship Management Pada Metodologi FAST,1.879368794762829e-19,2.6024589668396094e-20,2.5362666527812888e-20,8.43546138968678e-19,2.907284372341073e-20,2.468980998342966e-19,1.1315372125780027e-19,4.457377324766559e-17,9.624466086217486e-20,2.935209866382102e-19,5.425516850053324e-20,2.799664042695903e-20,5.997544810428087e-20,6.420060232553234e-20,2.518083356848919e-20,5.719122930157713e-20,3.8528140875531704e-19,6.582027011578766e-20,1.1252774527299907e-19,1.0474945662765285e-19,1.2056792198085021e-19,1.0629105248937975e-19,2.6704025871284782e-20,7.104296195111568e-20,6.132374939674751e-20,1.2711730440594177e-19,1.2833151837198777e-18,6.451085334937786e-20,7.042131989672679e-19,2.6735267645039252e-20,2.3903133307365853e-20,5.049593776085591e-19,1.6496175929676568e-14,3.067403684859183e-19,2.305737368105569e-20,2.6418254435471032e-20,9.704040558889958e-20,6.518801842658033e-20
 Model customer relationship management CRM di institusi pendidikan,1.0845555696689034e-26,1.6347482668699056e-27,1.576835231309996e-27,5.340992998064485e-26,1.9089561742271027e-27,1.5621915988042194e-26,3.051067415815006e-26,7.633369548987673e-24,6.030038529306508e-27,1.7872747677143617e-26,3.242534747354742e-27,5.042451700824226e-27,1.7048693873928632e-26,1.1428831773947762e-26,7.133008103279268e-27,9.720940856058541e-27,2.3788717748560283e-26,4.223370420280871e-27,6.625486219049784e-27,1.7426353163772427e-27,2.1218687025169466e-27,6.929280983254349e-27,1.6948094416973773e-27,4.699862295625178e-27,3.848994191986405e-27,7.858521324889515e-27,2.116979207520984e-25,1.888052699009223e-26,7.9879497055042945e-25,1.6975860168721548e-27,1.4512766425452226e-27,1.4525164963963243e-25,3.649316890738405e-20,2.225708250657766e-25,1.3798987203952967e-27,4.648996569469666e-27,2.7873246872362717e-26,4.1927789563436345e-27
Penerapan Customer Relationship Management CRM Pada PT Media Bumi Animha Berbasis Web,4.16232541765659e-33,6.345358366213328e-34,1.7056954687726406e-34,1.4505137977817463e-32,1.1422092071399485e-32,6.170142916494206e-33,1.9929531775881118e-32,2.253593199338885e-31,2.516968760547479e-34,5.355188621051757e-32,4.4572091651688075e-33,5.156033881226297e-32,1.9737033109428994e-32,1.639955461798106e-31,1.5304911948193914e-32,1.4844287594010892e-32,5.651909857120396e-34,5.440890824094861e-32,1.3352168430529836e-34,4.4142213120444516e-34,2.498454570839876e-34,2.1115519623841645e-34,8.050465644850974e-33,7.782292206953448e-34,4.051355203322035e-34,4.13730040378867e-33,8.632294732582707e-31,1.5953294772486258e-32,8.957370049769733e-32,8.260949273617959e-33,2.972711053547588e-33,2.0117852182239637e-32,5.946582117831309e-25,3.81516312857135e-32,4.943627896138891e-34,9.015482637708412e-33,1.4846943249260902e-31,3.941132554635228e-31
Perancangan Customer Relationship Management Pada Klinik Studi Kasus Klinik Pratama Nusa Medika Meritjan,6.025500675455116e-33,7.253489063718464e-34,2.1039421628430016e-32,3.2331264770210305e-33,2.6928593685356932e-33,3.3039198042253e-33,2.3625892909621543e-33,8.42121600621579e-31,1.47420878678168e-32,4.1182474994313005e-32,2.9411381710490002e-33,6.030356543114806e-34,6.304243234347623e-33,2.206625031458681e-32,2.5069332960358413e-32,8.467154006173979e-32,5.168037994801966e-33,1.4064928421833375e-31,1.632011849860616e-33,1.114817262327129e-34,3.256072677693322e-33,2.405472142704209e-34,3.365072138310879e-33,7.409264480470999e-34,2.0280200275131443e-34,1.675800816649689e-31,5.584157525999761e-31,4.0166171097395546e-33,1.476787465409075e-32,1.0717382881588669e-33,4.491284428606331e-33,7.57237980152404e-32,7.5826182920088035e-28,1.8561401145564014e-32,6.860113487967095e-34,1.657756573757205e-33,2.068882445720172e-32,6.941598228587474e-33
Analisis dan Perancangan Aplikasi Logistik dan Penerapan Metode Operasional Customer Relationship Management Studi Kasus Natur Salon & Spa,2.8769859974769627e-34,1.3039560480967828e-35,5.11217884901964e-35,1.696454239971425e-34,5.72660406514766e-35,6.401784794678987e-35,2.2791765565042753e-34,8.909580378536565e-33,1.4200703208801261e-34,7.402693719822538e-34,1.4542674765672041e-36,2.4783617567553536e-35,9.211366224081021e-35,3.6935367942572576e-34,3.788794484521156e-34,9.75819067608848e-35,2.1566285554692686e-33,3.967173068628739e-34,5.68986650781864e-35,6.115320166383375e-36,2.1159784942476353e-34,6.096189227371835e-36,1.247052661123304e-34,2.26906775333397e-35,8.329198337348594e-37,1.1208765095364366e-33,2.7304520747160714e-32,1.0830784356016487e-35,1.8564832021814603e-34,1.1609851036102225e-35,1.9620151788693603e-34,1.6174852790601485e-33,1.9608251393058632e-29,7.624318587652905e-34,4.6667377803601426e-36,7.130052451861008e-36,1.3483040382922015e-34,8.730311700567113e-35
Strategi Penerapan Customer Relationship Management Studi Kasus bebiluck com,3.0335956856439623e-25,4.845672684037109e-27,4.040741541981363e-25,5.1063376369840475e-26,7.964889797453065e-27,3.4130283988511615e-25,1.6801208167854458e-26,1.4983212895753202e-22,7.542724992417409e-25,1.3135143440212678e-25,3.718209192663487e-26,1.810763475880775e-27,2.6908768983798075e-26,6.703789452535911e-26,3.0553658035489475e-25,2.5276988776977336e-25,3.5124231184613866e-26,5.350098056435884e-26,2.7718209298452015e-26,1.7426353163772427e-27,2.0190125893708072e-26,3.689851319347613e-27,1.407886320996947e-26,4.699862295625178e-27,3.2311244375928196e-27,2.0158484719310082e-25,3.9557472207792865e-24,1.6651662080140846e-26,1.15710184320941e-24,7.082973264989391e-27,3.1041971559015223e-26,2.3361645740614045e-25,2.4263528972265865e-20,7.952857958959196e-26,3.2616585612627865e-26,6.965671958457943e-27,8.739354106815038e-26,4.5289694966396664e-26
Rancang Bangun E-Commerce Pada Toko Kerudung Nuri Collection Berbasis Customer Relationship Management,4.3252213716821756e-30,2.5317607183910636e-30,3.271488887528978e-30,4.808852013513435e-28,7.053438290247653e-30,3.052206436280738e-30,1.7356163442096072e-30,1.8756199391659908e-26,5.02835571274391e-30,1.5623791366114048e-28,9.136562449395978e-29,6.134944093217515e-29,3.620228980192152e-29,2.8426430936656666e-29,4.2623140718620936e-30,4.724242778157304e-29,2.2745670130657717e-30,2.1339081741957732e-29,5.502660681250086e-31,1.0193568830542816e-29,5.609544715408892e-30,8.270010116343281e-31,5.419452025228889e-30,1.2088354017686397e-30,1.6171155152362522e-30,6.2517994019328815e-30,5.927613862133085e-28,3.7038655664485855e-29,1.5695134231601e-28,6.494280609041275e-29,3.634062671057654e-30,7.127575575388826e-26,1.0563950311331718e-21,3.3320392351476143e-28,1.6769090861874486e-29,3.5177768737887364e-28,2.03274140401927e-28,5.918553344067002e-29
Penerapan Customer Relationship Management CRM Untuk Meningkatkan Pelayanan Pendidikan Pada Perguruan Tinggi Studi Kasus Universitas PGRI Madiun,6.225412789211666e-46,4.174679238204626e-48,1.2126076675501563e-45,1.3956171382652804e-45,2.254784827489311e-48,3.134052053803492e-45,4.434250866750108e-46,3.151248802015839e-42,1.6714689382553811e-46,1.2819045719573848e-45,3.5052384383133015e-47,1.8097729027910663e-47,1.3006290417682774e-45,1.8060045270072608e-44,4.33174555357601e-44,1.8754642816564635e-45,1.4146959571883472e-46,3.2615102760959036e-47,4.577414743443713e-47,4.562449098609432e-49,6.257870106943723e-48,9.881327803765241e-48,1.6965888692942583e-47,8.098910369302105e-48,6.463831562901919e-48,1.3761815203287491e-44,3.761937404177668e-43,1.6036360671893772e-46,1.2807222721807956e-42,5.336654676203758e-47,2.6633743703340687e-45,5.998968094858338e-44,6.207602713119597e-39,9.819161772370818e-43,5.057745884453546e-46,1.7015172231570925e-47,3.6781044262822685e-45,7.507836958437082e-47
Penerapan Metode Waterfall Pada Desain Sistem Informasi Geografis Industri Kabupaten Tegal,8.646538990923448e-93,1.03528190805074e-92,3.286154508525022e-93,1.459353330193112e-92,1.650721480589506e-91,1.8790119080315233e-95,4.333202115304589e-93,5.778221688815995e-91,1.3184334504430663e-90,2.230185012770951e-93,4.0707588548065174e-96,2.7010509482898614e-84,2.3050833189975482e-92,7.167062343481771e-93,3.7986399977673e-92,1.9306083351857645e-91,2.7476120712469228e-92,2.2949944661331953e-93,5.1799008502080674e-96,3.1979294245945044e-95,1.3482071368708749e-95,8.138560013171425e-96,4.7321730506458733e-94,4.293087306948593e-95,5.2445962938210335e-95,3.0613823721008238e-80,3.865333884829058e-88,3.0992670337673144e-79,1.8087697968400145e-88,3.5202749372527526e-90,1.2266837564728645e-88,1.589160254681438e-89,2.9095140110732356e-92,1.8177053080220307e-90,6.215399094566552e-97,7.671869957611947e-97,1.7674431112990343e-92,1.6437699354381535e-94
Perancangan dan Pembangunan Sistem Informasi E-Learning Berbasis WEB Studi Kasus Pada Madrasah Aliyah Kare Madiun,5.167573035610016e-35,1.946327283654786e-35,4.682203372778833e-35,1.533014704993784e-33,1.4435289283516768e-33,9.738629073782763e-37,1.0054744720422386e-34,7.007026898709201e-33,8.754581869067375e-34,3.7780178197402756e-32,1.39215117165319e-33,5.7976102053178414e-34,9.974277261384193e-33,2.5016685969102767e-32,2.653130839996343e-32,2.653662131136822e-32,1.8580102360685994e-35,1.5506928067388047e-33,1.1014966859443654e-36,4.165068489857874e-37,3.439100527372718e-36,1.0686114958200333e-37,1.5261179371745783e-34,1.4578874589404113e-37,8.033702384411676e-37,2.144914511559033e-30,8.359163259462459e-31,2.4920161034347076e-31,1.7360856077400273e-32,3.83621945867013e-34,2.5525079810136843e-34,1.4192831462097683e-30,1.7276325464835569e-32,6.652595491385049e-31,1.392402900168335e-35,6.558219376171946e-35,5.239745900683501e-32,1.0507591283741349e-33
Penerapan Gamifikasi pada Sistem Informasi Penilaian Ujian Mahasiswa Untuk Meningkatkan Kinerja Dosen,6.8721834316604e-32,1.315500635388389e-31,1.0937474752503189e-29,1.973765346792148e-30,2.976826862295499e-33,1.0722757658381577e-30,9.42145474899037e-31,1.0199977288906e-31,9.153925461961578e-33,4.747496564447154e-33,4.9102557543464606e-33,4.217844858050021e-32,3.7046890750672047e-32,2.8221302224926903e-31,2.376422915241488e-31,1.1087997582066415e-31,1.4017074348065774e-32,1.0868867876193889e-32,1.6969734927735658e-33,5.0711364323291294e-34,1.4359776467766476e-34,1.1730324891466368e-33,3.1579005398658554e-33,1.4156806999548777e-33,9.143967857048594e-34,5.190240041124015e-30,5.160674261721241e-30,7.6762694779492735e-31,1.0959211129304812e-29,7.75016199579347e-32,1.5159278875664062e-30,2.0416059690705115e-28,4.8029777601305564e-32,2.0147662891201928e-30,4.710553086723253e-33,2.10483147086233e-33,1.8545868355774642e-32,7.95443993986264e-33
Peranan teknologi informasi dalam peningkatan daya saing usaha kecil menengah,9.633570137607747e-60,9.113435672429467e-65,2.731586450751286e-65,1.0718185213225563e-63,5.970248400487126e-67,1.901803818346143e-63,8.195635135445786e-64,2.3551324868164657e-62,2.0417363565723325e-61,4.060148788407e-61,2.004668462175585e-64,1.4814682176814356e-64,2.183904451753689e-64,4.783501280376836e-64,5.666359135521508e-60,2.265507929195205e-62,5.406903156822697e-64,9.699663505967627e-65,1.1208348186072896e-66,4.7227066078537074e-67,8.889904675798615e-66,2.370937654259639e-64,1.491097315346536e-64,5.685653417381821e-58,9.034452260858829e-66,7.525597106168126e-64,1.500685440039301e-55,3.071552376759917e-60,1.1234229934700642e-61,3.125774273667697e-64,2.6957134750229712e-64,7.181128099316724e-56,3.5768075075774633e-62,4.286767585460425e-62,2.958615003675538e-63,2.317099792699157e-65,4.421830501815554e-64,2.8098061040856033e-63
Pengaruh Penggunaan Learning Management System LMS Terhadap Tingkat Kepuasan Mahasiswa Menggunakan Metode DeLone and McLean,1.7651206022007087e-45,4.826853623428915e-46,5.177802118897921e-45,6.717989867428178e-45,1.1069867259140023e-46,4.264348980266553e-46,5.995988304876683e-46,2.5564118318144964e-44,3.931130544006334e-48,1.661468191214605e-48,5.738156325498985e-47,6.655702028014437e-48,4.682629755400891e-46,8.997650441632576e-48,1.7306709485348634e-46,5.709955610426832e-47,2.371576898363449e-46,1.19472913740198e-46,1.0741568421092478e-45,3.5518869617311795e-47,7.362115412474553e-47,4.1543699070548196e-45,2.1018701358008081e-47,1.1446617852751304e-45,5.16078130789632e-47,4.710454495100071e-48,1.2083368990685337e-45,8.512153114914752e-48,3.3496512060022713e-43,5.4043656571262794e-46,1.1771720253672897e-45,8.331402979634349e-42,2.1612553993255964e-43,5.109673752594773e-44,1.460083774399427e-46,8.131597009345018e-48,2.650945761120346e-45,4.0479690290144167e-48
Penerapan konsep gamifikasi pada e-learning untuk pembelajaran animasi 3 dimensi,1.6510923938768742e-26,3.409660332281864e-27,1.576835231309996e-27,9.462822020068518e-27,3.9815868138450356e-27,2.339089979444854e-26,2.7397001382909118e-27,3.165743117949249e-27,1.8137145891111276e-26,3.42810882722759e-26,3.395979265226679e-26,4.946036672524918e-27,1.1650850494238124e-26,7.513926255001574e-26,5.794592108516162e-26,4.191778953857813e-26,1.5391885865022407e-27,4.753490767159695e-27,7.017889025797759e-27,1.7426353163772427e-27,2.6046564365696736e-26,1.6010104845439573e-26,7.215178150945842e-27,1.9597048195260015e-27,1.6301641866816514e-27,1.139820666949809e-26,4.250277021298527e-27,9.852473015568154e-27,5.710982556397149e-25,5.419026657557577e-27,7.754114762165992e-27,2.4134554522217e-25,6.683194603928059e-27,1.2358656597391542e-24,7.498213823326233e-25,1.798299189000217e-26,7.323144968235892e-24,3.0696099309632797e-26
PENERAPAN APLIKASI E-LEARNING DALAM PENINGKATAN PEMBELAJARAN PADA STMIK LAMAPPAPOLEONRO SOPPENG,1.4666930903122895e-25,3.6090353686768326e-26,2.1149860363237563e-26,5.598211050265933e-26,2.0267654421028045e-26,4.521119837142196e-25,6.795112459499647e-26,2.8474491774380724e-25,1.9690012466835922e-25,7.763476541579303e-26,3.0620053401258473e-26,4.0350288784635703e-26,8.276401714477777e-26,5.120706464194549e-25,2.3379543608054716e-25,1.4037055927401836e-26,7.74910877672127e-26,1.436660053399771e-26,5.899673444984084e-27,5.306625994477137e-27,1.0801045814165043e-26,3.1299206260483497e-25,4.861452484808693e-25,2.3591035400083255e-26,7.378862792930443e-27,6.031828239261204e-26,1.1812351940127811e-25,6.458217304208645e-26,2.731799892687565e-24,1.7968499437481743e-26,2.335376011911252e-25,2.6234094987640567e-23,1.2644106135741288e-25,1.2869979831843917e-22,6.49809126166189e-25,3.181832414677252e-25,2.1434155355626192e-23,1.8764318222116162e-25
Analisis Kebutuhan E-Learning Program Studi Sistem Informasi Universitas PGRI Madiun,4.071774670247758e-32,4.5471744890541954e-32,3.766582261706826e-31,1.3763674681795466e-31,5.900324703379806e-33,1.2021136174327485e-31,1.4295867418657108e-32,3.263725170576688e-31,6.525582208797099e-31,3.5689946034269565e-30,5.554617594008835e-32,2.9339059298211788e-31,5.185818845417529e-31,3.1359008657737754e-30,2.9302673364472912e-30,2.434772808380972e-30,2.698465502077222e-31,1.259705146933162e-31,1.244443257841841e-32,8.05550024996823e-34,1.4244832410857278e-33,1.9994129482146194e-33,2.2255466427977493e-32,1.0750975269184225e-33,2.92776179260977e-33,2.7503468078061914e-29,1.4217983440358983e-28,5.65905200602847e-31,2.6109745118128746e-29,2.3217844395643566e-31,1.0494874671868108e-31,4.059198107392369e-29,9.528153931637778e-32,3.9300986520877153e-28,4.059249253698895e-33,7.265330947073202e-34,1.654517156588934e-30,2.580725898452047e-31
