No Dosen,Nama Dosen,No Judul,Judul Jurnal,Kata Judul Jurnal Hasil Filter
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,nilai
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,kerja
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,generik
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,anggota
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,polri
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,polda
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,kalimantan
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,tengah
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,metode
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,ahp
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,rancang
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,bangun
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,detesi
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,madam
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,bakar
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,smart
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,home
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,metode
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,fuzzy
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,pakar
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,diagnosa
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,sakit
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,kulit
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,manusia
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,metode
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,naive
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,bayes
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,analisis
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,sentimen
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,tentang
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,respon
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,masyarakat
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,hadap
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,transportasi
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,umum
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,online
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,konvensional
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,na
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,ve
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,bayes
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,classifier
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,lexicon
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,based
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,analisa
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,komputasi
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,muncul
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,punah
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,kosakata
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,bahasa
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,indonesia
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,dasar
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,corpus
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,finite
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,state
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,machine
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,game
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,save
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,the
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,animals
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,aplikasi
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,kirim
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,pesan
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,makan
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,algoritma
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,djikstra
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,aplikasi
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,bimbing
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,konseling
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,studi
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,kasus
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,sma
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,negeri
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,1
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,bangil
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,rancang
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,bangun
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,aplikasi
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,uji
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,online
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,real
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,time
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,aristektur
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,mean
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,identifikasi
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,pneumonia
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,citra
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,rontgen
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,paru
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,metode
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,power-law
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,trans
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,optimalisasi
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,image
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,thresholding
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,optical
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,character
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,recognition
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,digitalisasi
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,cari
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,dokumen
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,virtual
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,reality
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,bagai
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,media
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,ajar
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,kenal
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,hewan
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,aframe
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,peringkat
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,dasar
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,opini
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,masyarakat
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,maskapai
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,terbang
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,indonesia
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,filter
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,kata
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,umpat
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,sentiword
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,bahasa
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,indonesia
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,algoritma
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,na
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,ve
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,bayes
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,classifier
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,rekomendasi
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,artikel
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,kait
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,berita
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,online
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,teknik
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,text
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,mining
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,kenal
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,nilai
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,mata
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,uang
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,kertas
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,tunanetra
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,metode
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,template
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,matching
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,correlation
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,bas
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,metode
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,cosine
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,similarity
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,aplikasi
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,chatbot
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,layan
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,wisata
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,wilayah
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,malang
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,klasifikasi
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,warna
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,liquid
