No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,9.082653847412927e-67,4.384121332184937e-66,5.1310868344634694e-61,5.991921966230063e-65,1.1794367887863578e-62,9.79002528886744e-66,6.237798806953375e-64,5.2792266741506164e-61,6.379652175263743e-67,1.1864632601833338e-63,1.2672669339773227e-60,1.0812538602656145e-60,8.618771382689061e-63,5.857366466657276e-63,1.48031681132054e-64,1.950261906860167e-64,9.625271291786355e-68,8.71209260257151e-64,4.61217461763374e-68,6.366736761997127e-65,7.664922506875781e-65,2.110674162097811e-65,1.7156527766959515e-65,5.891228865110692e-68,5.801050822281216e-64,5.388157782801463e-62,2.269422058034421e-64,1.2769798370292967e-58,8.569401230224286e-65,6.319106311965666e-62,3.874911025306423e-65,5.320193146330723e-60,2.6240695601020316e-58,2.520164619659901e-62,1.0735790646218482e-65,4.103992209573764e-65,3.036064507105841e-63,1.37571618217748e-60
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,1.0036800109079362e-34,1.0446573053431767e-29,2.040366431047992e-34,1.3588368314716548e-33,1.086510690033082e-31,6.32216489981408e-33,3.107955126490849e-33,2.123139092839399e-34,8.119560410110051e-35,6.968882992762246e-35,1.483521834524899e-32,3.628808121992108e-33,5.277661172779697e-34,5.740694447791853e-34,2.6621406394603943e-34,1.0743711762696732e-33,2.4485958543160107e-34,1.4157678065695219e-33,2.106951119848705e-34,2.142081638108896e-33,9.018012726738233e-33,5.717005198967482e-33,1.1246181856529399e-33,6.908981786594849e-34,1.0080178497731068e-33,4.477914875939634e-35,1.5049317413142663e-33,4.4967313077265175e-32,4.573579733087723e-34,1.1331224923479876e-32,8.210833727583282e-32,3.1597976392070995e-34,1.2500926375706926e-33,1.2677670768753783e-33,3.0688098444341398e-34,1.742309859518862e-32,2.0644865650860532e-32,9.26173328658336e-32
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,5.173044987981702e-60,7.950817375308481e-58,9.042549223646206e-58,3.3307405567134002e-59,5.7584030889884964e-58,7.540783950517478e-58,3.113943564613265e-57,1.2919344795427373e-58,6.048209298471286e-58,1.8707843101903957e-61,9.397232923467324e-56,7.21415951221038e-59,1.1954369234051358e-59,4.389748358399312e-60,3.9133840996036146e-60,2.4852988719039498e-59,3.798927357161117e-59,4.76673093247141e-59,4.0634450869166286e-57,1.8325964505361947e-58,7.573482860043492e-58,2.6426258010957226e-57,3.3856919205210126e-57,3.9240147324030706e-58,6.588815577745485e-59,8.906241368019817e-58,4.2015640550758676e-59,2.533289810361646e-54,1.2158820047496513e-59,5.097528872669589e-51,5.121309884722754e-58,5.292919146856192e-60,2.4690843576766417e-59,8.431041678842702e-58,1.1341297847309666e-60,7.380345113241905e-61,1.441402109754211e-58,4.035701614326077e-58
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,4.754066581557592e-46,4.820777215559072e-46,6.24631574855318e-47,3.0790355338361234e-46,4.868604745470883e-46,3.8147467537515514e-46,4.365347213932625e-45,6.768157130148769e-46,5.0431119282076016e-39,7.073177889649388e-46,2.3614799528844666e-40,3.672117419277816e-44,1.1348294710666561e-44,4.130141031312149e-46,3.3315153015420415e-43,1.0348972137926515e-43,2.1823771777105793e-46,5.974157512272777e-44,2.8359471648248562e-42,7.94489772733004e-45,1.2981022613293675e-45,8.596576500848757e-46,5.486722298354614e-46,4.348006994945652e-46,4.29514357825945e-46,4.201738322535092e-46,2.7777002604156828e-43,2.8659724671242965e-44,2.5822877642125965e-45,5.818086933968218e-46,1.0069879139879714e-42,1.8558921494691787e-46,6.2655908732700776e-46,9.60595709874078e-43,2.290242480812862e-46,6.694765297850883e-46,6.178575268490137e-45,3.6126758596897075e-46
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,7.195846915411498e-71,1.9182483200593665e-71,1.3157424826566893e-66,6.412223635793221e-72,1.5229936777741243e-72,1.55263978254027e-70,3.769695610933949e-73,7.346513433269859e-73,2.343454347194383e-74,2.527960950641094e-75,2.1131484577814495e-73,1.0318411406640388e-72,3.3854472008462135e-73,4.4264074425062e-73,2.0255358919242028e-72,2.812396173224597e-71,1.061624484476857e-73,4.0195993648776203e-72,4.2728542314747255e-74,3.856530597458709e-73,2.345797136957989e-72,1.232656295079923e-72,8.558687963680418e-72,1.035160606399435e-72,1.864734247640424e-73,3.874518784503041e-73,3.4943232346127444e-72,3.827893703364168e-71,5.725036031856899e-74,5.035487344760431e-71,9.076857463535658e-55,4.719300716136839e-71,5.1259687852269564e-73,3.855883777481954e-70,2.4307337603547054e-74,1.840911270633301e-74,7.720979730649126e-74,1.654542987337025e-71
3,"Ahmadi Yuli Ananta, ST., M.M.",30,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMBELIAN MOBIL KELUARGA DENGAN METODE TOPSIS DAN MOORA,1.076458903441618e-65,4.43501104815041e-63,1.240967470194624e-59,1.6034393814082446e-66,2.961420520392953e-65,1.8512961994193733e-65,6.867874259816696e-66,7.474765397016957e-67,4.8118873897463794e-67,5.04897836595847e-68,2.4537869559786116e-67,2.003114432281124e-65,7.359754995749596e-67,1.1839789407647461e-66,1.0542427460399361e-66,7.053991295967985e-66,2.008241593312717e-66,1.1757098993979494e-65,9.246696161483022e-67,8.406821209165246e-66,4.214956038903659e-65,2.1578029644329294e-65,1.6098134015369648e-65,2.01543679382775e-65,2.2237976094085185e-64,1.223146262992326e-65,1.5164066713284122e-65,6.109134735157887e-65,8.343241748671888e-67,2.472426704425083e-65,6.13777935491975e-50,8.92989585516501e-65,1.5836299832569398e-66,5.434063505732741e-66,5.215656268167787e-68,3.6615388878110518e-68,6.895608583507194e-67,7.292293090485945e-67
3,"Ahmadi Yuli Ananta, ST., M.M.",31,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN DOSEN BERPRESTASI JURUSAN TEKNOLOGI INFORMASI DI POLITEKNIK NEGERI MALANG,3.8529801483284266e-38,5.644718553864325e-38,1.8545495639502494e-34,1.6931305964461402e-37,9.466871865149214e-39,8.03614821730738e-37,1.4649867412720093e-37,1.0602103200218733e-38,8.461809225156367e-38,1.9595706595575335e-37,8.590511125095056e-37,5.278847821843033e-37,6.976859745162398e-37,1.6362381943219407e-36,1.4114812748646007e-36,1.8096508025886417e-36,4.1283341564362207e-39,3.074320950037486e-38,9.980363457938925e-40,3.849229013195248e-39,2.3324454955214237e-38,1.3247539463219999e-37,2.720786744730371e-38,8.465481803750636e-39,2.574637076358128e-38,3.2078281892438246e-36,1.729975635166278e-34,8.008090317818689e-37,1.5817194240136877e-37,1.0982121370312413e-38,1.326616992922549e-29,8.653855692401204e-37,1.902793433785281e-37,8.469996348175736e-35,4.8669474816773395e-37,7.780949180838296e-38,1.245695300266117e-36,8.215917759219358e-36
3,"Ahmadi Yuli Ananta, ST., M.M.",32,PENGEMBANGAN SISTEM INFORMASI PEMESANAN JASA TOUR & TRAVEL DI CV CAHAYA TRAVEL BERBASIS WEBSITE,9.082653847412925e-67,2.1565592978865716e-64,3.06285198879428e-68,1.0521017763979304e-64,1.0095763314094078e-65,1.4864863113765313e-66,8.684360881373286e-67,6.736713627419935e-65,4.378269806653267e-66,4.5567834877187814e-63,1.714542850170781e-65,1.3310282451942664e-62,4.808945713838378e-66,2.9499899951417596e-66,7.048734627720205e-67,1.8057056017181922e-64,1.2481458418535e-66,4.2522274276920916e-64,4.61217461763374e-68,4.910491426130029e-67,1.3494613221818814e-66,1.6025669057437252e-67,1.251782249654691e-66,5.891228865110692e-68,9.893899054656116e-67,3.368329210010671e-66,3.659809734703519e-65,1.8507739681145388e-62,4.475252167335035e-65,4.9634794790495615e-65,1.2031539588899546e-67,3.660288773354016e-62,8.009301847521437e-56,9.574934736881632e-63,8.015309210853235e-66,6.821687154935628e-61,1.969263312015781e-61,3.499037766957032e-64
3,"Ahmadi Yuli Ananta, ST., M.M.",33,SISTEM INFORMASI PENGELOLAAN DATA KUNJUNGAN BEROBAT POLIKLINIK BERBASIS WEB DI POLITEKNIK NEGERI MALANG,9.082653847412927e-67,4.384121332184937e-66,1.682801285931003e-62,5.928926938234789e-64,4.423408736493714e-64,3.715445686519281e-63,3.937888913960821e-63,1.1016554194932392e-64,1.0555175272864583e-65,7.072522867987941e-63,1.6558544431431385e-59,1.874624111695919e-60,1.1565165220328306e-61,7.5008325809347e-63,1.9378607543042104e-63,2.135186327059788e-62,2.1455404705514426e-66,4.7216799139230634e-63,6.558704041593805e-66,7.057116712215935e-66,1.9393794271950553e-65,1.6025669057437252e-67,1.2298921819250653e-66,5.891228865110692e-68,4.2100269889602825e-65,5.209690448119867e-61,1.9255635214457983e-59,4.544813399818117e-58,3.150862502106954e-65,1.3482425980095732e-62,8.446961393402036e-63,4.6477866260016905e-64,8.914839176306253e-63,6.810871287316615e-60,8.414384311100754e-64,5.8827376581756334e-64,1.2009429117409866e-60,5.069883635727176e-63
3,"Ahmadi Yuli Ananta, ST., M.M.",34,SISTEM PERAMALAN DAN PEMANTAUAN JUMLAH PRODUKSI IKAN BERBASIS WEB DENGAN METODE Seasonal Autoregressive Integrated Moving Average SARIMASTUDI KASUS DINAS PERIKANAN KAB MALANG,2.134410716020408e-109,6.254933871282128e-107,1.7419370377573003e-107,9.521946439732205e-106,3.698594693875424e-106,6.103670733282375e-109,5.827531856874012e-105,4.267755781960829e-107,1.6165952777643316e-105,3.320202119275412e-108,1.9370305150378277e-101,3.085254050022959e-106,1.3532768327101945e-106,4.469100364439489e-107,6.129499903149035e-105,8.880479948085684e-106,1.2695972702054666e-108,3.991712657134258e-107,3.2257082876959994e-106,2.25690333364596e-108,7.328899069151384e-107,5.246227972814615e-108,5.749091435167215e-107,3.6999896060276425e-109,6.3212627489585526e-108,5.798967773100564e-102,1.0422429146957118e-105,7.000432208937028e-98,8.827315169789002e-109,4.652555120967879e-94,3.754110379440612e-106,2.5867999676615822e-107,1.430433210625477e-104,6.904689499152593e-104,1.4730058081762406e-111,1.807007356819968e-108,5.857064098999653e-105,4.872978142113748e-105
3,"Ahmadi Yuli Ananta, ST., M.M.",35,SISTEM INFORMASI PERAMALAN PENJUALAN BARANG DENGAN METODE DOUBLE EXPONENTIAL SMOOTHING STUDI KASUS ISTANA SAYUR,2.40402163855138e-74,8.940297608933584e-72,1.0849807456375712e-64,4.907338049760076e-71,1.5229936777741243e-72,3.536940034298648e-70,2.229570700025932e-71,2.9476180859102976e-72,2.298876550512612e-71,1.0954797377011562e-72,1.547191065194812e-74,1.1668443179794924e-72,1.178864731543091e-71,4.0770109451612316e-73,5.044544681370313e-70,2.196541391177344e-70,8.843162868021966e-71,9.84585191802466e-72,3.182057765149525e-70,3.8565305974587094e-73,1.9281682365626512e-70,8.623748769547395e-72,8.445492253404061e-73,5.047722142903008e-71,7.129095367442225e-73,6.469971007617543e-71,4.4431698524726495e-69,2.801534846712542e-69,5.725036031856899e-74,1.5933206834554786e-55,3.2527300858389302e-68,1.8356291003365618e-67,4.265042936259316e-69,9.681558977748716e-72,2.0319250824340377e-74,1.4931557256372994e-73,1.6460754802920293e-71,7.65999454979753e-71
3,"Ahmadi Yuli Ananta, ST., M.M.",36,SISTEM PENGGAJIAN ONLINE DOSEN KONTRAK/LUAR BIASA BERBASIS WEBSITE STUDI KASUS POLITEKNIK NEGERI MALANG,9.082653847412923e-67,1.5578642901711966e-64,9.090358166406727e-61,9.83846128642669e-63,1.907611365479578e-66,4.685186285601675e-67,1.8862510469614883e-62,5.422548055364994e-65,6.018717948738334e-64,2.225942517305315e-62,2.5596755451401325e-61,2.3512378985599016e-64,2.9002468882369137e-61,8.261698369555774e-64,3.6377281931405598e-62,9.358202206621062e-62,7.911657014461608e-66,1.215660309651489e-64,1.8662840911615495e-65,4.564093547546122e-66,1.1092129054583048e-64,1.6025669057437252e-67,2.3652634994064336e-67,5.891228865110692e-68,3.78255239349747e-66,9.87081158550228e-60,4.0780762125354096e-57,6.012001072885746e-60,8.456063828155419e-66,1.4189986549526868e-65,4.829009602631694e-58,7.626146262859333e-60,1.3553906009946448e-58,1.545845134824358e-56,7.389266725071104e-63,4.886793685313975e-63,1.4701757265417265e-57,1.1460476386957667e-58
3,"Ahmadi Yuli Ananta, ST., M.M.",37,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,2.1877405589135851e-44,3.860302437505089e-43,9.611702237332834e-46,1.4525622157736945e-43,1.7944746308253976e-39,6.5104631552913455e-43,2.4546394386380203e-43,3.114590763232723e-44,9.853914111141338e-46,8.168397865933272e-45,3.146467023030277e-43,5.051831987481855e-43,2.0608187670912674e-44,3.7285963683787864e-42,1.2490553986114971e-42,1.469870591066673e-42,5.3442646732212124e-43,8.091837594441877e-42,2.8318024134495833e-45,3.924461404739823e-44,7.82831394056332e-45,6.559893118218763e-45,2.5874842418745384e-43,4.348006994945652e-46,3.0793413212131073e-43,7.114377905456844e-44,1.623066191941768e-41,1.4310910947887006e-41,1.9971436017295856e-43,5.896762428014275e-45,1.9840775164910972e-42,1.2584403656988991e-42,7.162912582101602e-44,3.3376760151994617e-40,6.92918175375923e-45,5.0663278663408536e-42,3.982509753665446e-40,1.1824826526080795e-40
3,"Ahmadi Yuli Ananta, ST., M.M.",38,Implementasi Metode VIKOR pada Sistem Pendukung Keputusan Penerima Beasiswa PPA Studi Kasus Politeknik Negeri Malang,5.002528497040196e-80,3.924654578027841e-79,2.1367403789854513e-70,1.936510542682182e-77,7.832422739585041e-80,1.0442933511587436e-78,4.996484358595061e-78,3.046171688126738e-81,6.034893802968535e-78,2.956542593323378e-79,1.2496478238095467e-79,5.315203776722832e-80,1.6823712364007745e-76,8.301863641982807e-79,1.3589707787558272e-76,6.668637761716604e-76,4.6129672057123086e-79,3.984004506424914e-79,7.989536396031004e-79,1.7691381651985934e-80,1.0731052678021506e-77,7.041613932528223e-80,4.430720935371107e-80,5.3167506136777795e-80,3.79261904968292e-80,4.3457494196319514e-73,6.268883464394462e-72,1.2262484498216432e-73,3.9284535380120336e-81,1.123046687845149e-78,1.4825243617110154e-58,1.5466337935018173e-78,3.1581871738876166e-76,7.317709042113263e-76,1.3186659467403099e-78,1.4969849876548005e-79,2.6392054268532735e-75,6.472135406708328e-76
3,"Ahmadi Yuli Ananta, ST., M.M.",39,IMPLEMENTASI ANALISA KERANJANG BELANJA GUNA MENENTUKAN PAKET PRODUK DENGAN ALGORITMA FP-GROWTH,4.754066581557592e-46,5.478327239498333e-43,9.95817322477399e-34,7.886673047932642e-43,7.793788308395064e-45,2.905754047543887e-37,4.220496499468246e-42,3.324636312042077e-40,1.553987349132281e-43,7.462597465972969e-47,1.1956408133763897e-46,1.8703887581842276e-42,1.6945658034415058e-43,1.590286771634729e-43,1.5302531576421188e-42,2.7117666181703564e-45,1.4654569967581998e-45,1.7330558446364112e-43,1.3256232544892441e-43,2.2214306209539884e-44,3.8813751262093837e-41,3.8151817143108117e-44,5.627370094952809e-43,3.523260029475385e-43,5.250387319446467e-45,4.433068452062107e-47,4.242664622091849e-44,8.168737937674213e-44,5.820280097423536e-44,9.124165466765198e-42,6.028510680760884e-43,5.370053964494695e-44,7.105993790750742e-45,6.935384023797884e-45,2.290242480812862e-46,2.3708647107888002e-46,8.375728745668833e-46,1.8145577737333057e-43
3,"Ahmadi Yuli Ananta, ST., M.M.",40,IMPLEMENTASI METODE TIME SERIES UNTUK MERAMALKAN PENJUALAN DAN PRODUKSI STUDI KASUS TOKO GERAI PRINT DI SIDOARJO,1.067120935951212e-38,1.556049430331156e-37,4.987223082162614e-33,1.1017805883843889e-36,2.001968556048169e-37,5.392788090497147e-35,2.4358273228737596e-36,5.393174764997523e-38,7.541017587137859e-37,7.20355089313977e-38,1.5710396887415089e-37,1.704617857580873e-36,4.077204043115312e-36,1.0358077124387966e-37,3.456530894451562e-36,2.0400656604807754e-36,2.9540150206809323e-37,1.5710495797022186e-36,3.562555072054488e-36,8.54816389975721e-38,2.9022492514626987e-36,1.7461965565608793e-37,1.4908044678703245e-37,1.5657893131105777e-37,1.16222887778504e-37,7.768937241225504e-36,9.175313408931238e-36,1.4777333319222116e-35,3.763234145877538e-38,9.753779331090435e-32,8.718913262041838e-36,6.662404461854146e-35,5.570370875307687e-35,4.893783768878258e-37,2.2179714984638995e-38,2.6594816996763715e-38,1.855068653111689e-36,1.8292643727569477e-36
3,"Ahmadi Yuli Ananta, ST., M.M.",41,IMPLEMENTASI ALGORITMA APRIORI PADA PENGELOLAAN PERSEDIAAN OBAT STUDI KASUS DI APOTEK INA NUSANTARA KABUPATEN SITUBONDO,6.97379539248639e-39,2.3431508100418228e-37,4.1625263752614845e-31,6.416767507477727e-36,2.9779093533429595e-38,8.672859081527678e-34,6.123171018058032e-37,2.642979136366769e-37,3.0574234814086233e-35,2.1569902444963796e-37,1.0539221014592116e-37,2.3083043968966335e-36,4.023054105110505e-36,1.3393632445045901e-37,5.935813327240334e-35,1.847870926094097e-36,3.742847039556835e-38,5.515118236131864e-37,1.3150555861920807e-36,1.6660925925919217e-38,4.082564625531557e-36,4.009225783510509e-38,8.007714598517662e-38,9.2994503110082e-38,5.519356610539298e-38,3.034658686894477e-36,1.082565203609848e-34,7.892826748300585e-35,6.894602474659858e-38,8.135383214963694e-36,4.387841050502636e-36,2.9578660260755013e-36,5.614264533784801e-37,6.54543546615539e-36,1.8521748957446796e-37,7.438819360202433e-38,4.5294261412353325e-36,7.113495048067408e-37
3,"Ahmadi Yuli Ananta, ST., M.M.",42,GAME EDUKASI “SUPRIJADI DON’T LOSS YOUR TOWER” BERBASIS ANDROID,6.1692514263193505e-31,7.851843768976515e-27,5.544436999695591e-32,6.184848083637045e-30,5.3027335540868864e-30,1.5105326340550917e-31,1.7430832083148246e-30,1.0015507241899613e-30,4.154575809549175e-31,3.258390872925847e-30,2.2069333871532006e-29,1.0526099579770635e-27,5.4370886997187364e-30,9.405101304843878e-30,2.2606593843495584e-30,6.780475413945756e-30,2.3315145836196935e-31,5.658301257732014e-29,2.1890127566702096e-31,2.417130543814345e-30,2.5273967862702536e-30,2.6342992437879664e-31,5.9515814702258385e-31,1.6482122097075627e-31,2.3218998663048273e-30,2.1320596575598492e-31,9.676367529679784e-31,4.64091131759934e-28,5.558418839769812e-30,2.1009982795100407e-30,3.908558421102546e-31,1.8669178070293463e-30,6.2997814865814665e-30,1.886271750112774e-29,5.156839347475374e-28,8.524210064517621e-23,8.951255571159661e-27,7.407012029834165e-26
3,"Ahmadi Yuli Ananta, ST., M.M.",43,RANCANG BANGUN GAME FIGHTING 2D “THE HISTORY OF GAJAH MADA” BERBASIS ANDROID,1.332345024328299e-59,1.572551401106976e-54,3.627875235997994e-61,1.2807959900795649e-55,3.61995735334201e-57,9.633881762747303e-61,8.156725407083535e-59,1.6633612167025234e-59,5.057570171265692e-57,5.1411596526638293e-54,6.33970018940248e-51,2.1264255919497146e-55,6.103165293231529e-56,6.471659278437492e-56,1.7685285130395793e-58,1.2067611859548193e-57,9.843675386415834e-59,7.596930580590138e-57,9.981004504860933e-61,8.697718339577638e-56,8.183088140243918e-58,2.8053429278854296e-60,1.2708460564427192e-58,1.4382800369653981e-59,1.2750866695890268e-57,6.59829377729306e-59,1.4528041478862853e-55,4.612702381940427e-56,1.7308032531791316e-57,2.237149013462349e-58,2.8447639939924706e-55,2.4109439492703315e-55,1.1449715475116192e-53,8.449069592226595e-57,1.4310574707732158e-56,6.147887518569654e-47,3.583906030985867e-53,1.1210613793580198e-53
3,"Ahmadi Yuli Ananta, ST., M.M.",44,RANCANG BANGUN GAME EDUKASI “SAVIOR OF PHOTOSYNTHESIS” 2D DENGAN FUZZY,3.2408678187251237e-53,3.1141763289303463e-47,1.0808591481741674e-53,5.715186427671978e-50,5.1255538825666286e-51,7.177461333467401e-52,1.073849175914663e-51,4.320647523732702e-53,3.344869735186917e-51,3.1587894866390855e-50,8.09527066207176e-46,5.088999554005781e-50,6.479523137341213e-50,2.2685210268783713e-50,2.3129245424728952e-52,4.92311702098181e-52,6.237119327231741e-52,4.469088837241414e-51,2.1311270276468773e-54,6.32915366286503e-51,1.785686924201577e-50,3.007023878403483e-51,8.11381785579246e-52,2.800302183456023e-52,1.566605012684428e-51,1.4181722012784387e-52,2.2215682515886646e-49,1.679642791057039e-51,2.488690449917902e-51,8.112374431346352e-51,8.632254865712268e-48,2.4216575722963925e-49,1.0822628790196715e-47,1.2357834881049177e-51,6.655188952295714e-48,1.046886132715709e-40,1.6597432645207895e-46,6.133696871891363e-48
3,"Ahmadi Yuli Ananta, ST., M.M.",45,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN TUMBUHAN HERBAL UNTUK OBAT PENYAKIT DALAM DENGAN MENGGUNAKAN METODE AHP,2.2581000550036897e-34,2.170054102478546e-33,6.001724147774091e-31,1.671740513418368e-33,5.540107307787237e-31,1.4816424838972098e-31,8.878946830337588e-34,8.645672557422561e-35,1.0910128257195839e-34,4.987098098238504e-35,6.457095171257175e-35,2.496207115332738e-33,1.3492853562656025e-34,1.7651442022237358e-34,8.50770123526517e-34,3.655879810983998e-34,1.4171244099629069e-34,3.542122240097187e-33,5.1241113722582665e-34,3.991079286358179e-34,1.3569341434374536e-33,4.562918646584316e-33,6.508725725267752e-34,6.908981786594848e-34,1.7641393959442507e-33,2.9504819721303933e-34,5.610596762341403e-34,4.918032942531445e-34,1.4366121737718088e-34,4.268014147206283e-33,1.1222246554437962e-26,2.6717383230053826e-34,8.265482043142908e-34,1.0637472990313214e-34,3.5535022630440033e-35,1.5007814659779634e-34,3.4411221309881813e-35,4.39309041022766e-34
