No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
57,"Rawansyah., Drs., M.Pd.",1269,ANALISIS MOTIVASI TRADISI ZIARAH KUBUR DI MAKAM SYEIKH SYAMSUDDIN AL-WASIL KOTA KEDIRI,1,Sistem Cerdas,9,Penerapan Smart Living,5.847002869035518e-14,0
57,"Rawansyah., Drs., M.Pd.",1270,Penyuluhan Penggunaan Alat Peraga Rangkaian Listrik Sederhana bagi Guru-Guru SD Negeri 6 Mataram,4,Information System,35,Computational Thinking,5.310299226560947e-34,0
57,"Rawansyah., Drs., M.Pd.",1271,Pelatihan Lesson Study Bagi Guru Fisika di SMAN 5 Mataram,4,Information System,35,Computational Thinking,9.861395996720956e-24,0
57,"Rawansyah., Drs., M.Pd.",1272,PENGARUH PEMBIAYAAN MUDHARABAH DAN PEMBIAYAAN MURABAHAH TERHADAP PERKEMBANGAN UMKM PADA ANGGOTA BMT TUMANG CABANG CEPOGO,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,8.459872115487487e-28,0
57,"Rawansyah., Drs., M.Pd.",1273,Pengembangan Multimedia Fisika Berbasis Problem Based Learning Untuk Meningkatkan Pemecahan Masalah Peserta Didik,5,Multimedia dan Game,37,Multimedia,1.6381873380957403e-34,0
57,"Rawansyah., Drs., M.Pd.",1274,Pengembangan Perangkat Pembelajaran Berbasis Inkuiri Terbimbing Melalui Pendekatan Keterampilan Proses Sains Untuk Meningkatkan Hasil Belajar Fisika Peserta Didik,5,Multimedia dan Game,37,Multimedia,2.8778412034554437e-54,0
57,"Rawansyah., Drs., M.Pd.",1275,URGENSI DAN KONTRIBUSI OBSERVATORIUM AL-AFAQ UIN MATARAM DALAM PENGEMBANGAN FIKIH SAINS ASTRONOMI DI NUSA TENGGARA BARAT,2,Computer Network,15,Penerapan Teknologi Jaringan,1.9286914887377463e-26,0
57,"Rawansyah., Drs., M.Pd.",1276,Penanaman Motifasi Berprestasi pada Mahasiswa Baru Program Studi Fisika FKIP Universitas Mataram,1,Sistem Cerdas,3,Penerapan Data Besar,2.570707812747242e-28,0
57,"Rawansyah., Drs., M.Pd.",1277,Derivatif Radial Anomali Gravitasi Untuk Identifikasi Batas Vertikal Pada Lapisan Tunggal,5,Multimedia dan Game,38,Penerapan Augmented Reality,8.461130632910832e-23,0
57,"Rawansyah., Drs., M.Pd.",1278,PENGEMBANGAN KIT FLUIDA ALTERNATIF YANG BERASAL DARI SAMPAH ANORGANIK UNTUK PEMBELAJARAN FISIKA,5,Multimedia dan Game,37,Multimedia,5.544248331132475e-21,0
57,"Rawansyah., Drs., M.Pd.",1279,Moving Average Filter untuk Memisahkan Efek Dangkal Anomali Gravitasi Time Lapse,4,Information System,30,Penerapan Sistem Peramalan,2.110683171295355e-13,0
57,"Rawansyah., Drs., M.Pd.",1280,GENEALOGI ISLAM NUSANTARA DI LOMBOK DAN DIALEKTIKA AKULTURASI BUDAYA WAJAH SOSIAL ISLAM SASAK,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,4.548433587666508e-30,0
57,"Rawansyah., Drs., M.Pd.",1281,Pelaksanaan Pembelajaran Fiqih Materi Thaharah Pada Siswa di MTsS Ibnu Katsir Pekauman Banjarmasin,4,Information System,35,Computational Thinking,3.269556142991267e-16,0
57,"Rawansyah., Drs., M.Pd.",1282,Analisis dan Penerapan Algoritma Apriori Terhadap Penempatan Barang Pada Minimarket Surya Jambi,1,Sistem Cerdas,3,Penerapan Data Besar,1.6585927848217823e-26,0
57,"Rawansyah., Drs., M.Pd.",1283,PENGARUH HARGA SUASANA DAN KUALITAS PELAYANAN TERHADAP KEPUASAN KONSUMEN WARUNG BATAGOR DAN SIOMAY BANDUNG DI TUGU MULYO KABUPATEN OGAN KOMERING ILIR,4,Information System,33,Penerapan Customer Relationship Management,1.6183265049787837e-29,0
57,"Rawansyah., Drs., M.Pd.",1284,SPIRITUALITAS KYAI ABDUL KARIM-LIRBOYO Sebuah Keteledanan dari Kyai Sederhana yang Penuh Ketawadlu’an Pendiri Pesantren Lirboyo Kediri Jawa Timur,4,Information System,28,Penerapan Sistem Informasi Geografis,3.6856227336650696e-32,0
57,"Rawansyah., Drs., M.Pd.",1285,Algoritma Perhitungan Charge Occurrence Probability COP Pada Data Self Potensial,1,Sistem Cerdas,3,Penerapan Data Besar,9.966542222964563e-17,0
57,"Rawansyah., Drs., M.Pd.",1286,Hambatan Pihak Kreditur Dalam Penarikan Objek Jaminan Pembiayaan Konsumen Yang Wanprestasi Melalui Pemberian Kuasa Pada Jasa Penagih Studi pada PT Adira Dinamika Multi …,1,Sistem Cerdas,3,Penerapan Data Besar,4.932070357145044e-45,0
57,"Rawansyah., Drs., M.Pd.",1287,SPIRITUALITAS SANG NABI Analisis nilai dekonstruksi dalam puisi prosa Sang Nabi karya Kahlil Gibran,2,Computer Network,14,Penerapan Virtualisasi Jaringan,4.642680746876638e-11,0
57,"Rawansyah., Drs., M.Pd.",1288,ISLAM WETU TELU DI BAYAN LOMBOK DIALEKTIKA ISLAM NORMATIF DAN KULTURAL,2,Computer Network,10,Penerapan Komputasi Awan,3.025212219203777e-12,0
57,"Rawansyah., Drs., M.Pd.",1289,Hubungan Antara Metode Pembelajaran Ekspositori Dengan Burnout Belajar Siswa Kelas XI Pada Mata Pelajaran Bimbingan dan Konseling di SMA Negeri I Loceret,5,Multimedia dan Game,37,Multimedia,8.124535939405242e-43,0
57,"Rawansyah., Drs., M.Pd.",1290,Pendidikan Guru Indonesia Praktik dan Kebijakan,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.2890992056153849e-17,0
57,"Rawansyah., Drs., M.Pd.",1291,Diskusi kelompok dan pengaruhnya terhadap prestasi belajar pendidikan agama islam di SMA Darussalam Ciputat-Tangerang,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,2.063648865127367e-28,0
57,"Rawansyah., Drs., M.Pd.",1292,DESAIN INSTRUMEN ELEKTRONIK UNTUK MENGUKUR GRAVITASI MUTLAK DENGAN PRINSIP BANDUL MATEMATIS,4,Information System,28,Penerapan Sistem Informasi Geografis,1.9529662264427562e-18,0
57,"Rawansyah., Drs., M.Pd.",1293,Seismograf Refraksi Dengan Sumber Gelombang Weigh Drop,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,7.517530583297658e-09,0
57,"Rawansyah., Drs., M.Pd.",1294,UPAYA GURU MENINGKATKAN MOTIVASI BELAJAR SISWA PADA MATA PELAJARAN QUR’AN HADITS DI MADRASAH ALIYAH NEGERI 1 PEKANBARU,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,4.171904507267703e-51,0
57,"Rawansyah., Drs., M.Pd.",1295,Pengaruh kemampuan dan motivasi kerja perawat terhadap kualitas pelayanan kesehatan pada Rumah Sakit Umum Daerah Muara Bungo,4,Information System,33,Penerapan Customer Relationship Management,5.624313903370305e-48,0
57,"Rawansyah., Drs., M.Pd.",1296,Parokialitas adat Islam Wetu Telu dalam prosedur perkawinan ditinjau Islam di Desa Bayan,2,Computer Network,10,Penerapan Komputasi Awan,8.926472614371284e-19,0
57,"Rawansyah., Drs., M.Pd.",1297,MUJTAHID AKHBARI DAN USHULI METODE ISTINBATH HUKUM DALAM TRADISI MAZHAB SYIíAH,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.4372619996182056e-08,0
57,"Rawansyah., Drs., M.Pd.",1298,Keadilan Periwayatan Hadis Sahabat Perspektif Sunni Dan Syi’ah,1,Sistem Cerdas,9,Penerapan Smart Living,2.3063228708659368e-05,0
57,"Rawansyah., Drs., M.Pd.",1299,Pembelajaran Kritis di Pesantren,4,Information System,35,Computational Thinking,1.4856244514223956e-10,0
57,"Rawansyah., Drs., M.Pd.",1300,VALIDITAS PERANGKAT PEMBELAJARAN BERBASIS CCM-CCA PADA MATERI DINAMIKA PARTIKEL VALIDITY OF CCM-CCA BASED LEARNING DEVICE IN PARTICLE DYNAMICS CHAPTER,5,Multimedia dan Game,37,Multimedia,1.5779005121529967e-36,0
57,"Rawansyah., Drs., M.Pd.",1301,Peran Pendidikan Kewirausahaan dalam Mengembangankan Profesionalisme dan Kepemimpinan Mahasiswa,4,Information System,27,Penerapan Manajemen Informasi,4.3272347278051096e-11,0
57,"Rawansyah., Drs., M.Pd.",1302,Pengaruh budaya penggunaan alat komuniksasi Handphone HP terhadap akhlak siswa di SMK Al-Hidayah CInere,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,4.418219211481964e-27,0
57,"Rawansyah., Drs., M.Pd.",1303,Dari Selatan ke Utara Menyelami Makna Pendidikan,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.9197109706649364e-15,0
57,"Rawansyah., Drs., M.Pd.",1304,Perguruan Tinggi Keagamaan Islam Negeri dan Wacana Integrasi Ilmu,4,Information System,35,Computational Thinking,7.586082059700632e-28,0
57,"Rawansyah., Drs., M.Pd.",1305,TINJAUAN KRIMINOLOGIS ABORTUS PROVOCATUS DALAM PERATURAN PERUNDANG-UNDANGAN DI INDONESIA TERKAIT HAK FUNGSI REPRODUKSI KORBAN PERKOSAAN,1,Sistem Cerdas,4,Penerapan Information Retrieval,1.249571036519204e-25,0
57,"Rawansyah., Drs., M.Pd.",1306,Turki Utsmani-Indonesia relasi dan korespondensi berdasarkan dokumen Turki Utsmani,1,Sistem Cerdas,4,Penerapan Information Retrieval,7.101395340445585e-08,0
57,"Rawansyah., Drs., M.Pd.",1307,Evaluasi implementasi kurikulum 2013 studi kasus di Madrasah Ibtidaiyah Negeri 2 Kabupaten Bogor,4,Information System,35,Computational Thinking,8.059987107654524e-34,0
57,"Rawansyah., Drs., M.Pd.",1308,REKONSTRUKSI PEMIKIRAN MARJAAL-TAQLÎD SYIAH IMÂMIYYAH DAN IMPLEMENTASINYA DI INDONESIA,4,Information System,35,Computational Thinking,2.525757520137919e-11,0
57,"Rawansyah., Drs., M.Pd.",1309,Pendidikan islam dalam otonomi daerah telaah atas kebijakan pemda kabupaten sukabumi,4,Information System,28,Penerapan Sistem Informasi Geografis,1.4952978521726792e-24,0
57,"Rawansyah., Drs., M.Pd.",1310,Penafsiran Terhadap Pelarangan Zina dalam konteks konterporer sebuah upaya rekontruksi pemahaman dengan pendekatan tematis,1,Sistem Cerdas,6,Penerapan Penambangan Data,6.975664902703026e-22,0
57,"Rawansyah., Drs., M.Pd.",1311,PENDEKATAN TRANSDISIPLINARITAS ILMU DAN PENDIDIKAN,4,Information System,29,Penerapan Global Professional Practice,1.926922527333578e-11,0
57,"Rawansyah., Drs., M.Pd.",1312,Upaya Meningkatkan Motivasi Belajar Dengan Metode Tandur Dalam Pembelajaran Pai Di Kelas 2 SDN Bungur 04 Petang Jakarta,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,3.930776896416539e-32,0
57,"Rawansyah., Drs., M.Pd.",1313,Etika berbisnis dalam perspektif hadis studi atas hadis tentang ihtikar,1,Sistem Cerdas,3,Penerapan Data Besar,2.9132289678875927e-18,0
57,"Rawansyah., Drs., M.Pd.",1314,Pengembangan metode pembelajaran quantum studi kasus terhadap pembelajaran PAI di SMAN 3 kota Pekalongan,5,Multimedia dan Game,37,Multimedia,7.622480736531517e-31,0
57,"Rawansyah., Drs., M.Pd.",1315,Kontribusi Kualitas Layanan Perpustakaan Dalam Pembelajaran,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,5.157745992791666e-14,0
57,"Rawansyah., Drs., M.Pd.",1316,Demokrasi Dalam Sistem Pendidikan Pesantren studi perbandingan pada empat pesantren Salafiyah dan Khalafiyah di Sumatera Selatan,4,Information System,28,Penerapan Sistem Informasi Geografis,1.175479730509565e-24,0
57,"Rawansyah., Drs., M.Pd.",1317,Integrasi ilmu agama dan ilmu umum studi komparasi pola pembelajaran antarapersatuan trandisional plus dan pesantren modern,5,Multimedia dan Game,37,Multimedia,4.8874599000598e-38,0
57,"Rawansyah., Drs., M.Pd.",1318,Multiple intelligences System MIS dan pembelajaran PAI,5,Multimedia dan Game,37,Multimedia,1.0103576564440472e-10,0
57,"Rawansyah., Drs., M.Pd.",1319,Pola Pendidikan Pada Masyarakat Samin Di Sukolilo Pati,4,Information System,28,Penerapan Sistem Informasi Geografis,1.7884440647785253e-15,0
57,"Rawansyah., Drs., M.Pd.",1320,FUNGSI PERPUSTAKAAN SEKOLAH DALAM MENINGKATKAN MINAT BACA SISWA DI SMP ISLAM AL-AZHAR 11 SERANG,4,Information System,35,Computational Thinking,4.569686054050896e-34,0
57,"Rawansyah., Drs., M.Pd.",1321,Kepemimpinan sekolah dan mutu pendidikan,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.415535961331761e-10,0
57,"Rawansyah., Drs., M.Pd.",1322,Multikulturalisme dalam buku teks pendidikan Agama Islam,1,Sistem Cerdas,4,Penerapan Information Retrieval,1.2353955622086229e-17,0
59,"Ridwan Rismanto, SST., M.Kom.",1323,Implemntasi Fuzzy C-Means Untuk Prediksi Perilaku Mahasiswa Berdasarkan Jumlah Ketidakhadiran,1,Sistem Cerdas,3,Penerapan Data Besar,5.875385180402056e-66,0
59,"Ridwan Rismanto, SST., M.Kom.",1324,Pengembangan Aplikasi Sistem Informasi Rekomendasi Tempat Wisata Dikota Batu Menggunakan Metode Electre,4,Information System,28,Penerapan Sistem Informasi Geografis,1.1923274504565964e-57,0
59,"Ridwan Rismanto, SST., M.Kom.",1325,PENGEMBANGAN GAME EDUKASI 2D PLATFORMER “PETUALANGAN RAMA SINTA” BERBASIS ANDROID,5,Multimedia dan Game,36,Pengembangan Game,4.7276669789612674e-18,0
59,"Ridwan Rismanto, SST., M.Kom.",1326,Pengembangan Sistem Informasi Penentuan Mahasiswa Berprestasi Menggunakan Metode Promethee Studi Kasus Politeknik Negeri Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.4833759296975745e-64,0
59,"Ridwan Rismanto, SST., M.Kom.",1327,Sistem Pendukung Keputusan Penjurusan pada Siswa SMA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.101837653000633e-15,0
59,"Ridwan Rismanto, SST., M.Kom.",1328,Implementasi Case-Based Reasoning Pada Pemanggilan Surat Al Quran Untuk Penyandang Disabilitas Tangan Berbasis Android,4,Information System,28,Penerapan Sistem Informasi Geografis,8.241201934817628e-49,0
59,"Ridwan Rismanto, SST., M.Kom.",1329,Sistem Pendukung Keputusan Penilaian Kinerja Generik Anggota Polri di Polda Kalimantan Tengah Menggunakan Metode AHP,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.722558171029093e-51,0
59,"Ridwan Rismanto, SST., M.Kom.",1330,RANCANG BANGUN SISTEM DETESI DAN PEMADAM KEBAKARAN PADA SMART HOME MENGGUNAKAN METODE FUZZY,2,Computer Network,11,Penerapan IoT,4.2341865505447694e-52,0
59,"Ridwan Rismanto, SST., M.Kom.",1331,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,1,Sistem Cerdas,5,Penerapan Sistem Pakar,5.1230430866060784e-48,0
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,1,Sistem Cerdas,7,Penerapan Penambangan Teks,7.27226439834214e-88,0
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,4,Information System,35,Computational Thinking,7.723984543426923e-18,0
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.0366956223336664e-27,0
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,2,Computer Network,12,Penerapan Keamanan Data,1.1761477782019147e-31,0
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,9.385192548927471e-49,0
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.0137314969158842e-66,0
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,3,Computer Vision,25,Penerapan Morfologi Citra Digital,2.608799042758858e-31,0
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,1,Sistem Cerdas,4,Penerapan Information Retrieval,6.241867793039825e-55,0
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,5,Multimedia dan Game,38,Penerapan Augmented Reality,3.76406474040501e-60,0
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,4,Information System,33,Penerapan Customer Relationship Management,7.31872676633411e-35,0
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.400380327683757e-31,0
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.2894886798573784e-50,0
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.1310222244458901e-56,0
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,7.950444022246908e-59,0
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,3,Computer Vision,23,Penerapan Transformasi Citra,2.958896289008991e-42,0
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,4.008492815299852e-87,0
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.2420615534273045e-22,0
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,2,Computer Network,18,Penerapan Enkripsi,4.761202898070621e-22,0
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,5,Multimedia dan Game,36,Pengembangan Game,1.7212074098536073e-23,0
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,5,Multimedia dan Game,36,Pengembangan Game,2.049159003688068e-83,0
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,1,Sistem Cerdas,3,Penerapan Data Besar,1.4281896536135955e-46,0
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,1,Sistem Cerdas,7,Penerapan Penambangan Teks,4.8208203954566994e-24,0
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,4,Information System,27,Penerapan Manajemen Informasi,7.385841497166702e-85,0
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,1,Sistem Cerdas,9,Penerapan Smart Living,3.3126840914088335e-22,0
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,4,Information System,26,Integrasi Sistem dan Arsitektur,4.2276359522866094e-13,0
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.643949824587309e-27,0
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,5,Multimedia dan Game,37,Multimedia,3.282343228123876e-18,0
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,5,Multimedia dan Game,37,Multimedia,2.0022834684947918e-13,0
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,4.27941102209212e-21,0
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,4,Information System,35,Computational Thinking,7.773097117579471e-69,0
61,Rokhimatul Wakhidah,1362,Peramalan Jumlah Pengunjung Wisatawan Mancanegara Menggunakan Metode Fuzzy Time Series DI Jawa Timur,4,Information System,30,Penerapan Sistem Peramalan,5.9829086597289036e-61,0
61,Rokhimatul Wakhidah,1363,SISTEM OTOMASI IRIGASI SAWAH DENGAN METODE FUZZY,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.435833315557708e-26,0
61,Rokhimatul Wakhidah,1364,PENERAPAN KLASTERISASI K-MEANS UNTUK IDENTIFIKASI SEBARAN BUDIDAYA UDANG VANNAME,1,Sistem Cerdas,3,Penerapan Data Besar,1.5943988401290866e-22,0
61,Rokhimatul Wakhidah,1365,Pengembangan Media Pembelajaran Role Playing Game Pada Standar Kompetensi Mendiagnosis Permasalahan Pengoperasian PC dan Periferal Untuk Siswa Bidang Keahlian TKJ,5,Multimedia dan Game,37,Multimedia,3.4985729081319574e-46,0
61,Rokhimatul Wakhidah,1366,TATA KELOLA KEAMANAN INFORMASI PADA AREA TRANSMISI PT PLN PERSERO P3B JAWA BALI MENGGUNAKAN COBIT 5 DAN ISO/IEC 27001 2013,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,4.7355736150268845e-54,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1367,Pengembangan sistem penunjang keputusan penentuan ukt mahasiswa dengan menggunakan metode moora studi kasus politeknik negeri malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.795328837211079e-68,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1368,Identifikasi Kematangan Buah Tomat Berdasarkan Warna Menggunakan Metode Jaringan Syaraf Tiruan JST,3,Computer Vision,19,Penerapan Pengenalan Pola,2.7504121968324638e-33,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1369,IDENTIFIKASI KESEGARAN DAGING SAPI BERDASARKAN CITRANYA DENGAN EKSTRAKSI FITUR WARNA DAN TEKSTURNYA MENGGUNAKAN METODE GRAY LEVEL COOCCURRENCE MATRIX,3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.2237472713761486e-37,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1370,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,2,Computer Network,11,Penerapan IoT,2.0468834603221623e-97,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1371,Deteksi Ikan Bandeng Berformalin Berdasarkan Citra Insang Menggunakan Metode Naive Bayes Classifier,3,Computer Vision,25,Penerapan Morfologi Citra Digital,5.437105742449096e-49,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1372,Klasifikasi Jenis Kelamin Pada Citra Wajah Menggunakan Metode Naive Bayes,3,Computer Vision,23,Penerapan Transformasi Citra,1.0876425581843756e-42,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1373,Klasifikasi Kualitas Tanaman Cabai Menggunakan Metode Fuzzy K-nearest Neighbor Fknn,3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.4717910081785764e-50,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1374,Sistem Identifikasi Batik Alami dan Batik Sintetis Berdasarkan Karakteristik Warna Citra dengan Metode K-Means Clustering,3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.2757675241028766e-34,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1375,Deteksi Jenis Kelamin Berdasarkan Citra Wajah Jarak Jauh Dengan Metode Haar Cascade Classifier,3,Computer Vision,23,Penerapan Transformasi Citra,2.442870249552569e-31,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1376,Sistem Pakar Diagnosa Hama Dan Penyakit Pada Tanaman Apel Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.8008434992728873e-23,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1377,Penerapan Algoritma A* Untuk Penentuan Jalur Pendakian Terbaik Pada Game Petualangan 3D,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.827318487658328e-74,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1378,Penggunaan Tansact SQL T-SQL Pada Pengembangan Aplikasi Manajemen Basis Data Berbasis Web,2,Computer Network,12,Penerapan Keamanan Data,1.682463314963052e-49,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1379,Pengelompokan Kejadian Gempa Bumi menggunakan Fuzzy C-Means Clustering,1,Sistem Cerdas,3,Penerapan Data Besar,2.02090722881367e-24,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1380,Analisis perbandingan algoritma rle dan huffman pada kompresi citra,3,Computer Vision,21,Penerapan Kompresi Citra,5.594504191330775e-37,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1381,Sistem Automasi Perkebunan dan Pemantauan Cuaca Menggunakan AWS Berbasis Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.1886325057941374e-43,0
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1382,IMPLEMENTASI VIDEO STREAMING LALU LINTAS KENDARAAN DENGAN SERVER RASPBERRY PI MENGGUNAKAN PROTOKOL H 264,2,Computer Network,11,Penerapan IoT,2.197987410992522e-31,0
